row_id,raw_label,raw_timestamp,source_file,ingest_ts,batch_id,quality_label_raw,quality_label_binary,event_ts
399,-1,22/08/2008 02:52:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 02:52:00+00:00
400,-1,22/08/2008 03:18:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 03:18:00+00:00
401,-1,22/08/2008 03:58:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 03:58:00+00:00
402,-1,22/08/2008 04:40:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 04:40:00+00:00
403,-1,22/08/2008 04:57:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 04:57:00+00:00
404,-1,22/08/2008 05:21:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 05:21:00+00:00
405,-1,22/08/2008 05:31:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 05:31:00+00:00
406,-1,22/08/2008 05:32:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 05:32:00+00:00
407,1,22/08/2008 06:00:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,1,1,2008-08-22 06:00:00+00:00
408,-1,22/08/2008 07:04:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 07:04:00+00:00
409,-1,22/08/2008 07:17:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 07:17:00+00:00
410,-1,22/08/2008 07:27:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 07:27:00+00:00
411,-1,22/08/2008 09:29:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 09:29:00+00:00
412,-1,22/08/2008 09:29:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 09:29:00+00:00
413,-1,22/08/2008 10:01:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 10:01:00+00:00
414,-1,22/08/2008 10:18:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 10:18:00+00:00
415,-1,22/08/2008 10:47:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 10:47:00+00:00
416,-1,22/08/2008 11:32:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 11:32:00+00:00
417,-1,22/08/2008 12:13:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 12:13:00+00:00
418,-1,22/08/2008 12:37:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 12:37:00+00:00
419,-1,22/08/2008 12:42:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 12:42:00+00:00
420,-1,22/08/2008 13:22:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 13:22:00+00:00
421,-1,22/08/2008 14:45:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 14:45:00+00:00
422,-1,22/08/2008 15:25:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 15:25:00+00:00
423,-1,22/08/2008 15:39:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 15:39:00+00:00
424,-1,22/08/2008 15:54:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 15:54:00+00:00
425,1,22/08/2008 19:14:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,1,1,2008-08-22 19:14:00+00:00
426,-1,22/08/2008 23:46:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 23:46:00+00:00
427,-1,22/08/2008 23:47:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 23:47:00+00:00
428,-1,22/08/2008 23:49:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 23:49:00+00:00
429,-1,22/08/2008 23:56:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-22 23:56:00+00:00
430,-1,23/08/2008 02:04:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-23 02:04:00+00:00
431,-1,23/08/2008 03:26:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-23 03:26:00+00:00
432,-1,23/08/2008 04:50:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-23 04:50:00+00:00
433,-1,23/08/2008 04:52:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-23 04:52:00+00:00
434,-1,23/08/2008 05:57:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-23 05:57:00+00:00
435,-1,23/08/2008 05:57:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-23 05:57:00+00:00
436,-1,23/08/2008 05:58:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-23 05:58:00+00:00
437,-1,23/08/2008 05:58:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-23 05:58:00+00:00
438,-1,23/08/2008 09:24:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-23 09:24:00+00:00
439,-1,23/08/2008 12:58:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-23 12:58:00+00:00
440,-1,23/08/2008 13:02:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-23 13:02:00+00:00
441,-1,23/08/2008 15:10:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-23 15:10:00+00:00
442,1,23/08/2008 15:29:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,1,1,2008-08-23 15:29:00+00:00
443,-1,24/08/2008 02:32:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-24 02:32:00+00:00
444,-1,24/08/2008 04:00:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-24 04:00:00+00:00
445,-1,24/08/2008 07:12:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-24 07:12:00+00:00
446,-1,24/08/2008 07:14:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-24 07:14:00+00:00
447,-1,24/08/2008 10:09:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-24 10:09:00+00:00
448,-1,24/08/2008 10:14:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-24 10:14:00+00:00
449,1,24/08/2008 13:03:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,1,1,2008-08-24 13:03:00+00:00
450,-1,25/08/2008 09:29:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-25 09:29:00+00:00
451,-1,27/08/2008 00:46:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-27 00:46:00+00:00
452,-1,27/08/2008 11:38:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-27 11:38:00+00:00
453,-1,27/08/2008 12:22:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-27 12:22:00+00:00
454,-1,27/08/2008 13:35:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-27 13:35:00+00:00
455,-1,27/08/2008 14:18:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-27 14:18:00+00:00
456,-1,27/08/2008 17:14:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-27 17:14:00+00:00
457,-1,27/08/2008 22:48:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-27 22:48:00+00:00
458,-1,27/08/2008 22:58:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-27 22:58:00+00:00
459,-1,28/08/2008 03:03:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 03:03:00+00:00
460,-1,28/08/2008 03:04:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 03:04:00+00:00
461,-1,28/08/2008 03:29:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 03:29:00+00:00
462,-1,28/08/2008 03:38:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 03:38:00+00:00
463,-1,28/08/2008 03:45:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 03:45:00+00:00
464,-1,28/08/2008 04:10:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 04:10:00+00:00
465,-1,28/08/2008 04:20:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 04:20:00+00:00
466,-1,28/08/2008 04:54:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 04:54:00+00:00
467,-1,28/08/2008 05:00:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 05:00:00+00:00
468,-1,28/08/2008 06:15:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 06:15:00+00:00
469,-1,28/08/2008 06:39:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 06:39:00+00:00
470,-1,28/08/2008 06:56:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 06:56:00+00:00
471,-1,28/08/2008 07:40:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 07:40:00+00:00
472,-1,28/08/2008 07:51:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 07:51:00+00:00
473,-1,28/08/2008 08:41:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 08:41:00+00:00
474,-1,28/08/2008 09:46:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 09:46:00+00:00
475,-1,28/08/2008 09:49:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 09:49:00+00:00
476,-1,28/08/2008 10:15:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 10:15:00+00:00
477,-1,28/08/2008 10:28:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 10:28:00+00:00
478,-1,28/08/2008 10:32:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 10:32:00+00:00
479,-1,28/08/2008 11:19:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 11:19:00+00:00
480,-1,28/08/2008 12:44:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 12:44:00+00:00
481,-1,28/08/2008 14:48:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 14:48:00+00:00
482,-1,28/08/2008 15:19:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 15:19:00+00:00
483,-1,28/08/2008 16:01:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 16:01:00+00:00
484,-1,28/08/2008 16:43:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 16:43:00+00:00
485,-1,28/08/2008 16:52:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 16:52:00+00:00
486,-1,28/08/2008 17:21:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 17:21:00+00:00
487,-1,28/08/2008 17:27:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 17:27:00+00:00
488,-1,28/08/2008 17:32:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 17:32:00+00:00
489,-1,28/08/2008 18:05:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 18:05:00+00:00
490,-1,28/08/2008 18:10:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 18:10:00+00:00
491,-1,28/08/2008 18:15:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 18:15:00+00:00
492,-1,28/08/2008 18:25:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 18:25:00+00:00
493,-1,28/08/2008 18:47:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 18:47:00+00:00
494,-1,28/08/2008 18:57:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 18:57:00+00:00
495,-1,28/08/2008 20:20:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 20:20:00+00:00
496,1,28/08/2008 20:39:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,1,1,2008-08-28 20:39:00+00:00
497,-1,28/08/2008 21:03:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 21:03:00+00:00
498,-1,28/08/2008 21:52:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 21:52:00+00:00
499,-1,28/08/2008 22:57:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 22:57:00+00:00
500,-1,28/08/2008 23:40:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 23:40:00+00:00
501,-1,28/08/2008 23:42:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-28 23:42:00+00:00
502,-1,29/08/2008 00:49:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 00:49:00+00:00
503,-1,29/08/2008 01:06:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 01:06:00+00:00
504,-1,29/08/2008 02:38:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 02:38:00+00:00
505,-1,29/08/2008 02:39:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 02:39:00+00:00
506,-1,29/08/2008 03:27:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 03:27:00+00:00
507,-1,29/08/2008 03:33:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 03:33:00+00:00
508,-1,29/08/2008 03:46:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 03:46:00+00:00
509,1,29/08/2008 04:55:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,1,1,2008-08-29 04:55:00+00:00
510,-1,29/08/2008 04:56:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 04:56:00+00:00
511,-1,29/08/2008 05:16:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 05:16:00+00:00
512,-1,29/08/2008 05:54:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 05:54:00+00:00
513,-1,29/08/2008 05:54:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 05:54:00+00:00
514,-1,29/08/2008 05:57:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 05:57:00+00:00
515,-1,29/08/2008 05:57:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 05:57:00+00:00
516,-1,29/08/2008 06:35:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 06:35:00+00:00
517,-1,29/08/2008 06:37:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 06:37:00+00:00
518,-1,29/08/2008 06:40:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 06:40:00+00:00
519,1,29/08/2008 06:45:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,1,1,2008-08-29 06:45:00+00:00
520,-1,29/08/2008 06:54:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 06:54:00+00:00
521,-1,29/08/2008 07:18:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 07:18:00+00:00
522,-1,29/08/2008 07:22:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 07:22:00+00:00
523,-1,29/08/2008 07:24:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 07:24:00+00:00
524,-1,29/08/2008 07:33:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 07:33:00+00:00
525,-1,29/08/2008 07:33:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 07:33:00+00:00
526,-1,29/08/2008 08:10:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 08:10:00+00:00
527,-1,29/08/2008 08:20:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 08:20:00+00:00
528,-1,29/08/2008 08:41:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 08:41:00+00:00
529,-1,29/08/2008 08:45:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 08:45:00+00:00
530,-1,29/08/2008 12:21:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 12:21:00+00:00
531,-1,29/08/2008 12:22:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 12:22:00+00:00
532,-1,29/08/2008 12:37:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 12:37:00+00:00
533,-1,29/08/2008 13:04:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 13:04:00+00:00
534,-1,29/08/2008 13:14:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 13:14:00+00:00
535,-1,29/08/2008 13:27:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 13:27:00+00:00
536,-1,29/08/2008 13:49:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 13:49:00+00:00
537,-1,29/08/2008 14:11:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 14:11:00+00:00
538,-1,29/08/2008 14:18:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 14:18:00+00:00
539,-1,29/08/2008 14:30:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 14:30:00+00:00
540,-1,29/08/2008 15:01:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 15:01:00+00:00
541,-1,29/08/2008 15:43:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 15:43:00+00:00
542,-1,29/08/2008 16:26:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 16:26:00+00:00
543,-1,29/08/2008 20:21:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 20:21:00+00:00
544,-1,29/08/2008 20:49:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 20:49:00+00:00
545,-1,29/08/2008 21:25:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 21:25:00+00:00
546,-1,29/08/2008 21:46:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 21:46:00+00:00
547,-1,29/08/2008 21:54:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 21:54:00+00:00
548,-1,29/08/2008 22:11:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 22:11:00+00:00
549,-1,29/08/2008 22:45:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 22:45:00+00:00
550,-1,29/08/2008 22:49:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 22:49:00+00:00
551,-1,29/08/2008 22:56:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-29 22:56:00+00:00
552,-1,30/08/2008 00:01:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 00:01:00+00:00
553,-1,30/08/2008 00:05:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 00:05:00+00:00
554,-1,30/08/2008 00:57:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 00:57:00+00:00
555,-1,30/08/2008 01:29:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 01:29:00+00:00
556,-1,30/08/2008 02:08:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 02:08:00+00:00
557,-1,30/08/2008 02:22:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 02:22:00+00:00
558,-1,30/08/2008 02:32:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 02:32:00+00:00
559,-1,30/08/2008 02:39:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 02:39:00+00:00
560,-1,30/08/2008 02:50:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 02:50:00+00:00
561,-1,30/08/2008 03:10:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 03:10:00+00:00
562,-1,30/08/2008 04:20:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 04:20:00+00:00
563,-1,30/08/2008 04:24:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 04:24:00+00:00
564,-1,30/08/2008 04:55:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 04:55:00+00:00
565,-1,30/08/2008 05:05:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 05:05:00+00:00
566,-1,30/08/2008 05:05:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 05:05:00+00:00
567,-1,30/08/2008 05:38:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 05:38:00+00:00
568,-1,30/08/2008 05:51:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 05:51:00+00:00
569,-1,30/08/2008 07:50:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 07:50:00+00:00
570,-1,30/08/2008 07:54:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 07:54:00+00:00
571,-1,30/08/2008 08:10:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 08:10:00+00:00
572,-1,30/08/2008 08:29:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 08:29:00+00:00
573,-1,30/08/2008 08:42:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 08:42:00+00:00
574,-1,30/08/2008 08:53:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 08:53:00+00:00
575,-1,30/08/2008 09:13:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 09:13:00+00:00
576,-1,30/08/2008 09:37:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 09:37:00+00:00
577,1,30/08/2008 09:45:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,1,1,2008-08-30 09:45:00+00:00
578,-1,30/08/2008 10:15:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 10:15:00+00:00
579,-1,30/08/2008 10:16:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 10:16:00+00:00
580,-1,30/08/2008 11:12:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 11:12:00+00:00
581,-1,30/08/2008 11:14:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 11:14:00+00:00
582,-1,30/08/2008 11:18:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 11:18:00+00:00
583,-1,30/08/2008 11:57:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 11:57:00+00:00
584,1,30/08/2008 14:10:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,1,1,2008-08-30 14:10:00+00:00
585,-1,30/08/2008 14:23:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 14:23:00+00:00
586,-1,30/08/2008 14:37:00,secom_labels.data,2026-04-06 00:52:00.819769+00:00,20260406005200,-1,0,2008-08-30 14:37:00+00:00
